11/05/23,"Researchers from Akamai reveal that attackers are actively exploiting CVE-2023-30777, a recently fixed vulnerability in the WordPress Advanced Custom Fields plugin roughly 24 hours after a proof-of-concept (PoC) exploit was made public.",CVE-2023-30777 Vulnerability,>1
11/05/23,"Researchers from Defiant warn that CVE-2023-32243, a critical vulnerability in the Essential Addons for Elementor WordPress plugin is being exploited immediately after a patch was released.",CVE-2023-32243 Vulnerability,>1
11/05/23,Richmond University Medical Center (RUMC) is hit with a ransomware attack.,Malware,US
11/05/23,"Researcher from Ahnlab discover a campaign targeting poorly managed Microsoft SQL (MS SQL) servers, designed to propagate a category of malware called CLR SqlShell that ultimately facilitates the deployment of cryptocurrency miners and ransomware.",Malware,>1
11/05/23,The BianLain ransomware group adds Synergy Hematology Oncology Medical Associates to their leak site.,Malware,US
11/05/23,The BianLain ransomware group adds North Shore Medical Labs to their leak site.,Malware,US
11/05/23,The BianLain ransomware group adds Earlens Corporation to their leak site.,Malware,US
11/05/23,The ALPHV ransomware gang appears to have started leaking data from Essen Medical Associates on its leak site.,Malware,US
11/05/23,"The LockBit ransomware gang claims responsibility for a cyber attack to Metronotte Vigilanza, an Italian private surveillance company.",Malware,IT
12/05/23,"PharMerica, one of the largest pharmacy service providers in the United States has confirmed that hackers accessed the personal data of almost six million patients.",Malware,US
12/05/23,Discord notifies users of a data breach that occurred after the account of a third-party support agent was compromised.,Account Takeover,US
12/05/23,"U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds CVE-2021-3560, a RedHat vulnerability, to its Known Exploited Vulnerabilities catalog.",CVE-2021-3560 Vulnerability,US
12/05/23,"U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds CVE-2014-0196, a Linux Kernel vulnerability, to its Known Exploited Vulnerabilities catalog.",CVE-2014-0196 Vulnerability,US
12/05/23,"U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds CVE-2010-3904, a Linux Kernel vulnerability, to its Known Exploited Vulnerabilities catalog.",CVE-2010-3904 Vulnerability,US
12/05/23,"U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds CVE-2015-5317, a Jenkins vulnerability, to its Known Exploited Vulnerabilities catalog.",CVE-2015-5317 Vulnerability,US
12/05/23,"U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds CVE-2016-3427, an Oracle vulnerability, to its Known Exploited Vulnerabilities catalog.",CVE-2016-3427 Vulnerability,US
12/05/23,"U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds CVE-2016-8735, an Apache vulnerability, to its Known Exploited Vulnerabilities catalog.",CVE-2016-8735 Vulnerability,US
12/05/23,"Researchers from Securonix discover a new campaign, dubbed MEME#4CHAN, exploiting Follina remote code execution vulnerability (CVE-2022-30190) to deploy the XWORM remote access trojan and data-stealer against targets in the hospitality industry.",Malware,>1
12/05/23,"Attackers install password-stealing malware on the devices of multiple Worldcoin Orb operators, giving them full access to the Worldcoin operator dashboard.",Malware,>1
12/05/23,"The personal information of 237,000 current and former federal government employees is exposed in a data breach at the U.S. Transportation Department (USDOT) TRANServe transit benefits system.",Unknown,US
12/05/23,"Researchers from Fortinet reveal the details of a new ransomware strain called Maori, designed to run on Linux architecture and is coded in Go.",Malware,>1
12/05/23,"Researchers from Trend Micro discover several malicious advertisement campaigns in Google’s search engine with themes that are related to AI tools like Midjourney, delivering the RedLine stealer.",Malware,>1
12/05/23,"Researchers from JPCERT/CC observe threat actors targeting cryptocurrency exchanges in an attack campaign called DangerousPassword, also referred to as CryptoMimic or SnatchCrypto.",Malware,>1
12/05/23,The Illinois Department of Healthcare and Family Services (HFS) and Department of Human Services (IDHS) disclose a data breach within the State of Illinois Application for Benefits Eligibility (ABE) system’s Manage My Case (MMC) portal.,Account Takeover,US
12/05/23,"A threat actor lists a dataset for sale that allegedly contains the records of 50,000 employees of the American electronics manufacturer Sanmina Corporation.",Unknown,US
12/05/23,Peachtree Orthopedics posts a notice of data breach on the company’s website after determining that an unauthorized party had gained access to its computer network. The Karakurt ransomware gang claims responsibility for the attack.,Unknown,US
12/05/23,Renewal by Andersen files a notice of data breach after confirming that a security incident involving the company’s IT network resulted in an unauthorized party gaining access to confidential consumer data.,Unknown,US
12/05/23,Retirement Clearinghouse files a notice of data breach after learning that an unauthorized party had gained access to an employee email account that contained confidential information pertaining to certain individuals.,Account Takeover,US
12/05/23,"MercyOne Clinton notifies 20,865 patients about a security incident that disrupted its network possibly due to a ransomware attack.",Malware,US
13/05/23,A ransomware operation dubbed CheckMate targets weakly-protected SMB shares.,Malware,>1
13/05/23,"Credit Control Corporation (CCC), a debt collection services company, falls victim to a cyber attack leading to a data breach that compromised the personal data of numerous healthcare institutions.",Unknown,US
13/05/23,Bank of New York Mellon Corporation (BNY Mellon) files a notice of data breach after learning that confidential information that had been entrusted to the company was leaked in what appears to be a third-party data breach.,Unknown,US
13/05/23,"Lake County Health Department and Community Health Center (LCHD/CHC) discloses a breach that impacted 17,000 individuals, when an unauthorized party accessed a Lake County employee’s email account.",Account Takeover,US
13/05/23,The Russian collective NoName057(16) claims to have taken down the website of the Italian Ministry of Interior.,DDoS,IT
13/05/23,The Russian collective NoName057(16) claims to have taken down the website of the Italian High Council of the Judiciary.,DDoS,IT
14/05/23,The ransomware group AlphV (BlackCat) adds Academy Mortgage to its leak site.,Malware,US
15/05/23,"Researchers from Cisco Talos discover a new ransomware group named 'RA Group' targeting pharmaceutical, insurance, wealth management, and manufacturing firms in the United States and South Korea with a ransomware strain built from the leaked Babuk code.",Malware,KR-US
15/05/23,"Researchers from Broadcom/Symantec discover a new APT hacking group dubbed Lancefly using a custom 'Merdoor' backdoor malware to target government, aviation, and telecommunication organizations in South and Southeast Asia.",Targeted Attack,>1
15/05/23,The Philadelphia Inquirer daily newspaper is working on restoring systems impacted by what was described as a cyberattack that hit its network over the weekend.,Unknown,US
15/05/23,"Researchers from Sentinel One reveal that Geacon, a Go-based implementation of the beacon from the widely abused penetration testing suite Cobalt Strike, is being used more and more to target macOS devices.",Malware,>1
15/05/23,Technological equipment giant Lacroix Group says it has closed three production sites for the week after experiencing a ransomware attack.,Malware,FR
15/05/23,"Researchers at Crowdstrike discover MichaelKors, a new Ransomware-as-a-service operation targeting Windows and ESXi/Linux systems.",Malware,>1
15/05/23,"Researchers from AhnLab discover a new RecordBreaker info-stealer (AKA Raccoon Stealer V2) campaign targeting Korean users disguised as the download of illegal programs such as cracks and keygens, and hidden this inside fake certificates from a Korean software company.",Malware,KR
15/05/23,Researchers from Fortinet discover over 30 new zero-day attacks in PyPI packages (Python Package Index).,Malware,>1
15/05/23,Researchers from Trend Micro discover two campaigns by a threat actor called Water Orthrus delivering a new malware named CopperStealth and CopperPhish.,Malware,>1
15/05/23,Researchers from AhnLab confirm the distribution of the LokiLocker ransomware in Korea.,Malware,KR
15/05/23,Researchers from Cofense discover a phishing campaign targeting Suncorp Bank customers.,Account Takeover,AU
15/05/23,Fertility Specialists Medical Group files a notice of data breach after confirming that an unauthorized party illegally accessed confidential patient data stored on the company’s computer network.,Unknown,US
15/05/23,"Summit Eye & Optical discloses a data breach that impacted 5,727 individuals after the organization discovered unauthorized access to its computers systems on March 4, 2023.",Unknown,US
15/05/23,Researchers from Group-IB expose the infrastructure of the Qilin ransomware revealing multiple operations against organizations in critical sectors.,Malware,>1
15/05/23,Franklin County Public Schools remain close after suffering a ransomware attack.,Malware,US
15/05/23,The Oklahoma Institute of Allergy Asthma and Immunology closes its doors because of an alleged security data breach.,Unknown,US
16/05/23,"Researchers from Check Point discover a Chinese state-sponsored group named ""Camaro Dragon"" infecting residential TP-Link routers with a custom ""Horse Shell"" malware used to attack European foreign affairs organizations.",Targeted Attack,>1
16/05/23,"Researchers from Mandiant discover UNC3944, a financially motivated cybergang using phishing and SIM swapping attacks to hijack Microsoft Azure admin accounts and gain access to virtual machines.",Account Takeover,>1
16/05/23,"Technology provider ScanSource announces it has fallen victim to a ransomware attack impacting some of its systems, business operations, and customer portals.",Malware,US
16/05/23,"Researchers from Check Point reveal that cybercriminals are starting to target Microsoft's VSCode Marketplace, uploading three malicious Visual Studio extensions that Windows developers downloaded 46,600 times.",Malware,>1
16/05/23,"The US Cybersecurity and Infrastructure Security Agency (CISA), the Federal Bureau of Investigation (FBI), and the Australian Cyber Security Centre (ACSC) warn critical infrastructure organizations of the BianLian ransomware group’s attacks.",Malware,>1
16/05/23,Researchers from eSentire observe the threat actor known as BatLoader conducting a malicious campaign using Google Search Ads to deliver imposter web pages for ChatGPT and Midjourney.,Malware,>1
16/05/23,"Security researchers from Armorblox uncover ""VIP Invoice Authentication Fraud”, a new development in business email compromise (BEC) designed to increase pressure on the recipient to pay a fake invoice, impersonating trusted vendors or other third parties that the victim organization regularly pays.",Business Email Compromise,>1
16/05/23,Collins Electrical Construction Company discloses a data breach stemming from an unauthorized access to the network.,Unknown,US
16/05/23,Kline & Specter discloses to have suffered a ransomware attack.,Malware,US
16/05/23,Researchers from Trend Micro discover a recent attack by the 8220 gang exploiting the Oracle WebLogic CVE-2017-3506 vulnerability.,Oracle WebLogic CVE-2017-3506 vulnerability,?
16/05/23,"Researchers from Recorded Future reveal that a hacking group known as OilAlpha with likely ties to Yemen’s Houthi movement has targeted humanitarian groups, media outlets and nonprofits in the Arabian Peninsula via WhatsApp as part of a digital espionage campaign.",Targeted Attack,>1
16/05/23,The State Service of Special Communications and Information Protection of Ukraine (SSCIP) reveals that Russian hackers took a sudden interest in obtaining personal data and mounted successful attacks against more than one-third of the country's largest insurers.,Unknown,UA
16/05/23,The LockBit ransomware group publishes 1.5 terabytes of personal and financial information the group said it stole from Bank Syariah Indonesia after ransom negotiations broke down.,Malware,ID
17/05/23,"A new ransomware operation dubbed MalasLocker is hacking Zimbra servers to steal emails and encrypt files. However, instead of demanding a ransom payment, the threat actors claim to require a donation to charity to provide an encryptor and prevent data leaking.",Malware,>1
17/05/23,Researchers from Wordfence observe millions of probing attempts for the presence of the CVE-2023-32243 Vulnerability in the WordPress Essential Addons for Elementor plugin.,CVE-2023-32243 Vulnerability,>1
17/05/23,"Researchers from Trend Micro reveal that a large cybercrime enterprise tracked as the ""Lemon Group"" has reportedly pre-installed malware known as 'Guerrilla' on almost 9 million Android-based smartphones, watches, TVs, and TV boxes.",Malware,>1
17/05/23,Researchers from Trellix discover a campaign targeting users in Taiwan with malicious emails delivering malware.,Malware,TW
17/05/23,Village Bank discloses that it experienced a data breach in which the sensitive personal identifiable information in its systems might have been accessed.,Account Takeover,US
17/05/23,Puma Biotechnology reveals to have suffered a security breach.,Unknown,US
17/05/23,Researchers from Group-IB and Bridewell expose a previously undocumented attack infrastructure used by the prolific state-sponsored group SideWinder to strike entities located in Pakistan and China.,Targeted Attack,CN-PK
17/05/23,Researchers from Kaspersky discover a new miner dubbed Minas using multiple techniques to hide its presence.,Malware,>1
17/05/23,Benefit Management announces a data breach after learning that confidential patient information in the company’s care was subject to unauthorized access due to a phishing attack.,Account Takeover,US
17/05/23,United Health Services of Delaware (UHS of Delaware) files a notice of data breach after learning that a vendor experienced a phishing attack compromising UHS of Delaware patient information.,Account Takeover,US
17/05/23,Great Expressions Dental Centers (GEDC) filed a notice of data breach after determining that an unauthorized party was able to access and remove certain confidential patient information from the company’s computer network.,Unknown,US
17/05/23,South Texas Health System notifies patients that some of their protected health information may have been compromised when an unauthorized party accessed a business associate's email account using a phishing tactic.,Account Takeover,US
17/05/23,The Downs School is hit by a possible cyber attack.,Unknown,UK
18/05/23,"Apple fixes CVE-2023-32409, CVE-2023-28204, and CVE-2023-32373, three new zero-day vulnerabilities exploited in attacks to hack into iPhones, Macs, and iPads.","CVE-2023-32409, CVE-2023-28204, and CVE-2023-32373 Vulnerabilities",?
18/05/23,"Researchers from ReversingLabs discover multiple npm packages named after NodeJS libraries that pack a Windows executable that resembles NodeJS but instead drops TurkoRAT, a sinister trojan.",Malware,>1
18/05/23,"Security researchers confirm that popular Android TV boxes sold on Amazon by two Chinese companies AllWinner and RockChip, are laced with malware",Malware,>1
18/05/23,"Cyber criminals from the Black Basta ransomware gang supposedly breach Viking Coca-Cola, a US-based manufacturing company specializing in bottles and cans. The company is one of the largest Coca-Cola bottlers in the US.",Malware,US
18/05/23,Researchers from Avanan discover a phishing campaign exploiting Dropbox to deliver phishing pages.,Account Takeover,>1
18/05/23,Researchers at Qualys discover a new variant of the Sotdas malware that introduces several innovative features and advanced defense evasion techniques.,Malware,>1
18/05/23,Gentex Corporation confirms a data breach by Dunghill ransomware actors.,Malware,US
18/05/23,Credit Union of Southern California (CU SoCal) files a notice of data breach after learning that an unauthorized party accessed emails and attachments information stored in an employee’s email account.,Account Takeover,US
18/05/23,"People Incorporated of Sequoyah County, a provider of behavioral health, addiction recovery, and anger management services, discloses that an unauthorized third party gained access to the sensitive data of 8,725 current and former patients in a recent ransomware attack.",Malware,US
18/05/23,"Buckley King, a law firm, is hit with a BlackBasta ransomware attack.",Malware,US
18/05/23,The Trigona ransomware gang claims responsibility for an attack to Lolaico Impianti.,Malware,IT
19/05/23,Luxottica confirms that one of its partners suffered a data breach in 2021 that exposed the personal information of 70 million customers after a database was posted for free on hacking forums.,Unknown,IT
19/05/23,"Researchers from Microsoft reveal that the FIN7 group was observed deploying the Clop ransomware in opportunistic attacks in April 2023, its first ransomware campaign since late 2021, using the PowerShell-based POWERTRASH in-memory malware dropper to deploy the Lizar post-exploitation tool on compromised devices.",Malware,>1
19/05/23,"The U.S. Cybersecurity & Infrastructure Security Agency (CISA) warns of CVE-2023-21492, a security vulnerability affecting Samsung devices used in attacks to bypass Android address space layout randomization (ASLR) protection.",CVE-2023-21492 Vulnerability,US
19/05/23,Researchers from Cyble discover a new malware distribution campaign impersonating the CapCut video editing tool to push various malware strains to unsuspecting victims.,Malware,>1
19/05/23,"Researchers from Scan Sniffer reveal that a cryptocurrency phishing and scam service called 'Inferno Drainer' has reportedly stolen over $5.9 million worth of crypto from 4,888 victims.",Account Takeover,>1
19/05/23,"Researchers from Microsoft observe an increase in sophistication and tactics by threat actors specializing in business email compromise (BEC), including leveraging residential internet protocol (IP) addresses to make attack campaigns appear locally generated.",Business Email Compromise,>1
19/05/23,Researchers from Kaspersky discover CloudWizard a new cluster of activities by an advanced persistent threat targeting individuals and organizations in Ukraine via the PowerMagic and CommonMagic malicious implants.,Targeted Attack,UA
19/05/23,The Indian manufacturing plant responsible for manufacturing Suzuki motorcycles is forced to shut down following a cyber attack.,Unknown,IN
19/05/23,Researchers from Trend Micro discover an infostealer masquerading as a popular computer game exploiting GitHub Codespaces to exfiltrate data.,Malware,>1
19/05/23,Tennessee Orthopaedic Clinics (TOC) files a notice of data breach after determining that an unauthorized party was able to access confidential patient data stored on the company’s computer network.,Unknown,US
19/05/23,A failed cyberattack is responsible for Newport News Public Library branch computers being out of operation the past three weeks.,Unknown,US
20/05/23,"PyPI, the official third-party registry of open source Python packages, temporarily suspends new users from signing up, and new projects from being uploaded to the platform until further notice, amid the registry's struggle to upkeep with a large influx of malicious users and packages.",Malware,>1
20/05/23,"Ukrainian hacking group ""Kiber Sprotyv,"" which translates as “Cyber Resistance,” and volunteer intelligence community InformNapalm release the personal data and photo of Viktor Borisovich Netyksho, an Officer in Russia’s Intelligence Directorate of the General Staff (GRU) after hacking his wife Oxana's emails.",Account Takeover,RU
20/05/23,An attacker exploits crypto mixer Tornado Cash to take full control of the decentralized platform and steal $1 million. The day after the attacker reverts the control back.,Malware,?
22/05/23,"Apria Healthcare notifies over 1.8 million patients and employees that their personal, financial and health data was accessed during a systems hack.",Unknown,US
22/05/23,Researchers from Trend Micro reveal that the ALPHV ransomware group (aka BlackCat) was observed employing signed malicious Windows kernel drivers to evade detection by security software during attacks via an improved version of the malware known as 'POORTRY'.,Malware,>1
22/05/23,"Researchers from Permiso discover a financially motivated cyberthreat group traced to Indonesia, attacking organizations’ Amazon Web Services (AWS) accounts to set up illicit cryptomining operations.",Misconfiguration,>1
22/05/23,The FBI warns US citizens and individuals who travel or live abroad of the risk of false job advertisements linked to labor trafficking at Southeast Asia.,Scam,US
22/05/23,"The Ukraine's computer emergency response team, CERT-UA, identifies a cyber-espionage campaign carried on by an unidentified threat actor named UAC-0063, targeting an undisclosed government agency in Ukraine.",Targeted Attack,UA
22/05/23,"Researchers from Fortinet discover Wintapix, a new Windows kernel driver deployed in attacks against Middle East targets by Iranian threat actors since 2020.",Targeted Attack,>1
22/05/23,"Mazars Group, an international audit, accounting, and consulting firm, is posted on the ALPHV/BlackCat ransomware dark web blog.",Malware,FR
22/05/23,"Researchers at Trend Micro reveal the details of a BlackCat ransomware incident, using a signed kernel driver for evasion.",Malware,?
22/05/23,"Amazon's PillPack notifies consumers that an unauthorized person took customer emails and passwords to log into 19,032 PillPack accounts.",Credential Stuffing,US
22/05/23,"Pioneer Valley Ophthalmic Consultants (PVOC) files a notice of data breach after learning that a ransomware attack to a third-party vendor, Alta Medical Management, resulted in the confidential information of PVOC patients being subject to unauthorized access",Malware,US
22/05/23,Freedom Mortgage Corporation files a notice of data breach after learning that confidential consumer data entrusted to the company was subject to unauthorized access.,Unknown,US
22/05/23,"Topcon Healthcare Solutions, a provider of imaging, diagnostic, and intelligent data technologies, reports a security breach that exposed protected health information.",Unknown,US
22/05/23,"The pro-Russian group NoName057(16) takes down the website of ATM, the company that manages the public transport in the city of Milan, and the Italian Transport Regulation Authority (Autorità di Regolazione dei Trasporti – ART)",DDoS,IT
22/05/23,"Bloomfleet, an Italian fleet management company, discloses to have suffered a cyber attack.",Unknown,IT
23/05/23,"Researchers from ESET discover AhRat, a new remote access trojan on the Google Play Store, hidden in iRecorder, an Android screen recording app with more than 50,000 installs.",Malware,>1
23/05/23,"Researchers from Kaspersky discover GoldenJackal, a relatively unknown advanced persistent threat (APT) targeting government and diplomatic entities in Asia since 2019 for espionage.",Targeted Attack,>1
23/05/23,"Researchers from AhnLab reveal that the notorious North Korean state-backed group, known as the Lazarus Group, is now targeting vulnerable Windows Internet Information Services (IIS) web servers to gain initial access to corporate networks.",IIS Vulnerability,>1
23/05/23,"Researchers from ClearSky Security reveal the details of 'Fata Morgana' a watering hole attack on at least eight shipping and logistics companies in Israel. The attack is highly likely to be orchestrated by a nation-state actor from Iran, with a low confidence specific attribution to Tortoiseshell (also called TA456 or Imperial Kitten).",Malicious Script Injection,IL
23/05/23,"Researchers from Cofense discover a credential phishing campaign using the legitimate SuperMailer newsletter distribution, doubling in size each month since January 2023.",Account Takeover,>1
23/05/23,Franklin Templeton Canada and Mackenzie Investments disclose to have suffered a breach after their vendor InvestorCOM was affected by a breach carried out exploiting the CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability,CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability,CA
23/05/23,Researchers from AhnLab discover a campaign distributing the DarkCloud and ClipBanker infostealers via spam emails.,Malware,>1
23/05/23,The Insurance Information Bureau of India (IIB) discloses a ransomware attack.,Malware,IN
23/05/23,Thomas Hardye School in Dorchester is hit with a ransomware attack.,Malware,UK
23/05/23,"Researchers from Fortinet discover an ongoing campaign targeting YouTube viewers searching for pirated software and distributing Vidar Stealer, Laplas Clipper, and XMRig Miner.",Malware,>1
23/05/23,"Researchers from Sentinel Labs observe an ongoing campaign by the North Korean APT group Kimsuky targeting North Korea-focused information services, human rights activists, and DPRK-defector support organizations, using a variant of the RandomQuery malware, enabling subsequent precision attacks.",Targeted Attack,KR
23/05/23,Researchers from AhnLab discover a campaign distributing the StrelaStealer Infostealer to Spanish users.,Malware,ES
23/05/23,The Morris Hospital & Healthcare Centers is hit with a Royal ransomware attack.,Malware,US
23/05/23,Populus Financial files a notice of data breach after experiencing a cybersecurity event that compromised confidential consumer information that had been entrusted to the company.,Unknown,US
23/05/23,"Grant Regional Health Center notifies 4,135 patients about a breach of an employee email account.",Account Takeover,US
23/05/23,Logística Integrada Sulamericana (LISA) is listed in the BlackCat’s ransomware leak site.,Malware,BR
23/05/23,"Cooperativa de Ahorro y Crédito Ahorrocoop, a Chilean savings and credit cooperative, is added to the Medusa ransomware leak site.",Malware,CL
23/05/23,The 8Base gang claims responsibility for a cyber attack against SiComputer.,Malware,IT
23/05/23,"Researchers from Sentinel One reveal that suspected Chinese APT groups exploited a 17-year-old Microsoft Office vulnerability, CVE-2017-11882, to launch malware attacks against foreign government officials who attended a G7 summit in Hiroshima, Japan.",Targeted Attack,AU-FR-IN-SG-UK
24/05/23,Researchers from Check Point reveal that a suspected Iranian state-supported threat actor known as 'Agrius' is now deploying a new ransomware strain named 'Moneybird' against Israeli organizations.,Malware,IL
24/05/23,"Researchers from Fortinet reveal the details of Operation ""Total Exchange"", a campaign using a new PowerShell-based malware dubbed PowerExchange to backdoor on-premise Microsoft Exchange servers.",Targeted Attack,?
24/05/23,"Researchers from Microsoft and Secureworks reveal that a Chinese cyberespionage group tracked as Volt Typhoon has been targeting critical infrastructure organizations across the United States, since at least mid-2021.",Targeted Attack,US
24/05/23,"Researchers from Wordfence observe ongoing attacks targeting an Unauthenticated Stored Cross-Site Scripting (XSS) vulnerability in a WordPress cookie consent plugin named Beautiful Cookie Consent Banner with more than 40,000 active installs.",WordPress plugin vulnerability,>1
24/05/23,Researchers from Trustwave discover a phishing campaign using a combination of compromised Microsoft 365 accounts and .rpmsg (restricted permission message files) encrypted emails to deliver the phishing message.,Account Takeover,>1
24/05/23,"Barracuda, a company known for its email and network security solutions, warns customers that some of their Email Security Gateway (ESG) appliances were breached last week by targeting CVE-2023-2868, a now-patched zero-day vulnerability.",CVE-2023-2868 Vulnerability,>1
24/05/23,The Government of Martinique is hit with a Rhysida ransomware attack.,Malware,FR
24/05/23,Researchers from Cado Labs discover an updated version of the commodity malware Legion with expanded features to compromise SSH servers and Amazon Web Services (AWS) credentials associated with DynamoDB and CloudWatch.,Malware,>1
24/05/23,Stanly Community College files a notice of data breach after the school learned that confidential information in its possession was subject to unauthorized access after a phishing attack.,Account Takeover,US
24/05/23,"UI Community HomeCare, a subsidiary of University of Iowa Health System, files a notice of data breach after learning that confidential consumer information that had been entrusted to the company was subject to unauthorized access after a ransomware attack.",Malware,US
24/05/23,MedInform files a notice of data breach after learning that an unauthorized user was able to access confidential information belonging to Cleveland Clinic patients that were stored on the company’s computer network.,Unknown,US
24/05/23,Suffolk University files a notice of data breach after learning that a recent cybersecurity event resulted in confidential student information being accessed or obtained by an unauthorized party.,Unknown,US
24/05/23,"SLT Lending SPV, the company that owns and operates Sur La Table, files a notice of data breach after confirming that an unauthorized party accessed certain files on the company’s computer network that contained confidential employee information.",Unknown,US
24/05/23,The Vascular Center of Intervention is hit with a BianLian ransomware attack.,Malware,US
24/05/23,"The Diego Armando Maradona's Facebook page is flooded with strange messages, before his family confirms that it has been hacked.",Account Takeover,AR
25/05/23,"Researchers from Broadcom/Symantec reveal that a new ransomware operation named 'Buhti' is using the leaked code of the LockBit and Babuk ransomware families to target Windows and Linux systems, respectively.",Malware,>1
25/05/23,"Researchers from Sentinel Labs discover Operation Magalenha, a long-running campaign conducted by a Brazilian hacking group targeting 30 Portuguese government and private financial institutions since 2021.",Malware,PT
25/05/23,The Mirai botnet is now exploiting CVE-2023-28771 to target vulnerable Zyxel devices.,CVE-2023-28771 Vulnerability,>1
25/05/23,"Researchers from Mandiant discover a new malware called CosmicEnergy, targeting IEC-104-compliant remote terminal units designed to disrupt industrial systems and linked to Russian cybersecurity outfit Rostelecom-Solar (formerly Solar Security).",Malware,>1
25/05/23,Emby says it remotely shut down an undisclosed number of user-hosted media server instances that were recently hacked by exploiting a previously known vulnerability and an insecure admin account configuration.,Vulnerability,?
25/05/23,Researchers from several security organizations uncover the first known case of Pegasus spyware being used in the middle of a war between Armenia and Azerbaijan.,Targeted Attack,AM
25/05/23,Researchers from WithSecure confirm to have observed malware samples been generated by ChatGPT.,Malware,>1
25/05/23,"Researchers from Palo Alto Networks observe a Mirai variant called IZ1H9, using several vulnerabilities to spread itself.","CVE-2023-27076, CVE-2023-26801, CVE-2023-26802, Zyxel remote code execution vulnerabilities",>1
25/05/23,"Security researchers from Akamai identify a botnet called Dark Frost that directly targets the gaming industry and is made up of code stolen from similar projects such as Gafgyt, Qbot, and Mirai.",Hadoop YARN misconfiguration,>1
25/05/23,Researchers from INKY discover yet another phishing campaign targeting ChatGPT users.,Account Takeover,>1
25/05/23,Researchers from Cyble discover a new stealer dubbed Invicta Stealer promoted on several social platforms.,Malware,>1
25/05/23,"Winslow Memorial Hospital, doing business under the name Little Colorado Medical Center (LCMC), files a notice of data breach after learning that an unauthorized party carried out a cyberattack resulting in leaked patient data.",Unknown,US
26/05/23,"A LockBit ransomware attack on Managed Care of North America (MCNA), a major dental insurance provider , compromises the personal information of nearly nine million people across the United States, according to documents filed with state regulators.",Malware,US
26/05/23,"The city of Augusta in Georgia, U.S., confirms that the most recent IT system outage was caused by unauthorized access to its network. The BlackByte ransomware gang claims responsibility for the attack.",Malware,US
26/05/23,"A new QBot campaign is abusing a DLL hijacking flaw in the Windows 10 WordPad program to infect computers, using the legitimate program to evade detection by security software.",Malware,>1
26/05/23,"Researchers from Trend Micro reveal the details of Bandit Stealer, a new information-stealing malware that targets browsers and cryptocurrency wallets.",Malware,>1
26/05/23,The Phishing Defence Center (PDC) observes a phishing campaign where the threat actor sent an email to a user that claimed to be from the ‘HR Department’ and provided the user with a link to submit their annual leave requests.,Account Takeover,>1
26/05/23,"Scammers hack DJ Steve Aoki’s Twitter account to steal $170,000 in a phishing scam related to the PYSOP token,",Account Takeover,>1
26/05/23,Italy’s Ministry of Industry says its website and applications were out of order after being hit by a “heavy cyberattack”.,DDoS,IT
26/05/23,Nonstop Administration and Insurance Services files a notice of data breach on behalf of Eisner Health after learning that a 2022 cyberattack compromised confidential information belonging to Eisner Health patients.,Unknown,US
26/05/23,"Alvaria files a notice of data breach on behalf of Shasta Community Health Center, after Alvaria determined that a recent ransomware attack targeting the company’s IT network compromised confidential information related to certain Shasta patients.",Malware,US
26/05/23,Onix Group publishes a “Notice of Data Security Incident” press release after learning that a recent ransomware attack resulted in an unauthorized party being able to access confidential consumer data in the company’s possession.,Malware,US
26/05/23,South Jersey Behavioral Health Resources discloses to have suffered a phishing attack.,Account Takeover,US
26/05/23,South Jersey Behavioral Health Resources discloses to have suffered a ransomware attack.,Malware,US
27/05/23,"The pro-Russian hacktivists from the NoName057(16) collective take down several Italian government websites including the Ministry for Business and Made in Italy, the High Council of the Judiciary, the Transport Authority, and the Italian Navy.",DDoS,IT
27/05/23,The Monti ransomware gang claims responsibility for an attack against Servizi Omnia.,Malware,IT
28/05/23,"Jimbos Protocol, an Arbitrum-based DeFi project, suffers a flash loan attack that resulted in the loss of more than of 4000 ETH tokens, currently valued at over $7,500,000.",Flash Loan,?
28/05/23,"Sparta Community Hospital District in Illinois confirms that the protected health information of up to 900 patients has been exposed and potentially obtained by an unauthorized individual who accessed an employee email account from March 27, 2023, to March 28, 2023.",Account Takeover,US
28/05/23,Madhya Pradesh Power Management Company (MPPMC) is hit with a ransomware attack.,Malware,IN
28/05/23,The pro-Russian group NoName057(16) takes down the website of the Italian Bank BCC Credito Cooperativo.,DDoS,IT
29/05/23,"Hacktivists from Ukraine breach the systems of Skolkovo Foundation, the agency which oversees the high-tech business area located on the outskirts of Moscow. According to Skolkovo's statement, the hackers managed to gain limited access to certain information systems of the organization, including its file hosting service on physical servers.",Unknown,RU
29/05/23,"Researchers at Dr.WEB discover SpinOK, a new Android malware distributed as an advertisement SDK, and collectively downloaded over 400 million times.",Malware,>1
29/05/23,A database for the notorious RaidForums hacking forums is leaked online in the Exposed forum.,Unknown,?
